Price,CurrentCost,Name,ProductId,cs1_fine_per_product,cs1_fine_per_productName,ProductNumber,cs1_type,Createdon,ModifiedOn,OverriddenCreatedOn
NULL,NULL,עברית מבחן מה"ט,50EF90B7-A702-E911-AD77-00505697537D,NULL,NULL,69,10,2018-12-18 09:31:38,2019-01-03 12:55:07,NULL
0.00,NULL,English mentor - masters,2E73F4A0-BEAE-E911-AF9E-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,25,10,2019-07-25 09:28:58,2019-07-25 10:22:37,NULL
0.00,NULL,English mentor - masters,2E73F4A0-BEAE-E911-AF9E-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,25,10,2019-07-25 09:28:58,2019-07-25 10:22:37,NULL
0.00,NULL,English mentor - masters,2E73F4A0-BEAE-E911-AF9E-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,25,10,2019-07-25 09:28:58,2019-07-25 10:22:37,NULL
NULL,NULL,פסיכומטרי חוזרים - לא פעיל,D7F8E6C4-E587-E711-B7F2-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,56,20,2017-08-23 09:31:07,2017-10-10 08:55:13,NULL
NULL,NULL,פסיכומטרי חוזרים - לא פעיל,D7F8E6C4-E587-E711-B7F2-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,56,20,2017-08-23 09:31:07,2017-10-10 08:55:13,NULL
NULL,NULL,English mentor plus - orientation,3967A6C4-FB7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,46,10,2018-07-02 13:28:17,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - orientation,3967A6C4-FB7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,46,10,2018-07-02 13:28:17,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - orientation,3967A6C4-FB7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,46,10,2018-07-02 13:28:17,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - orientation,3967A6C4-FB7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,46,10,2018-07-02 13:28:17,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - orientation,3967A6C4-FB7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,46,10,2018-07-02 13:28:17,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - orientation,3967A6C4-FB7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,46,10,2018-07-02 13:28:17,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - orientation,3967A6C4-FB7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,46,10,2018-07-02 13:28:17,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - professional,78AED62A-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,48,10,2018-07-02 13:31:04,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - professional,78AED62A-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,48,10,2018-07-02 13:31:04,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - professional,78AED62A-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,48,10,2018-07-02 13:31:04,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - professional,78AED62A-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,48,10,2018-07-02 13:31:04,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - professional,78AED62A-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,48,10,2018-07-02 13:31:04,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - professional,78AED62A-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,48,10,2018-07-02 13:31:04,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor plus - professional,78AED62A-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,48,10,2018-07-02 13:31:04,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor to go - orientation,00C5387D-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,86,10,2018-07-02 13:33:26,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor to go - orientation,00C5387D-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,86,10,2018-07-02 13:33:26,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor to go - skills,98CDABAC-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,87,10,2018-07-02 13:34:42,2019-01-03 12:49:24,NULL
NULL,NULL,English mentor to go - skills,98CDABAC-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,87,10,2018-07-02 13:34:42,2019-01-03 12:49:24,NULL
NULL,NULL,English mentor to go - professional,C3CE65E0-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,88,10,2018-07-02 13:36:19,2019-01-03 12:49:23,NULL
NULL,NULL,English mentor to go - professional,C3CE65E0-FC7D-E811-B9FF-00505697537D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,88,10,2018-07-02 13:36:19,2019-01-03 12:49:23,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
NULL,NULL,מתמטיקה 4,CA40E198-5D87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,11,10,2011-05-26 06:01:29,2011-12-11 12:24:54,NULL
2000.00,NULL,מכינה באנגלית,7CA1D0DA-5E87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,23,10,2011-05-26 06:10:29,2019-01-03 12:56:56,NULL
2000.00,NULL,מכינה באנגלית,7CA1D0DA-5E87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,23,10,2011-05-26 06:10:29,2019-01-03 12:56:56,NULL
2000.00,NULL,מכינה באנגלית,7CA1D0DA-5E87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,23,10,2011-05-26 06:10:29,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,ספרות 3,BE5D9626-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,31,10,2011-05-26 06:12:37,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,היסטוריה 3 השלמה,88AF9DA6-5F87-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,62,10,2011-05-26 06:16:11,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 2,1875F5C9-6087-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,40,10,2011-05-26 06:24:20,2019-01-03 12:56:56,NULL
NULL,NULL,פיסיקה 5,B2C2B746-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,93,10,2011-05-26 06:27:49,2019-01-03 12:56:56,NULL
NULL,NULL,פיסיקה 5,B2C2B746-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,93,10,2011-05-26 06:27:49,2019-01-03 12:56:56,NULL
NULL,NULL,פיסיקה 5,B2C2B746-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,93,10,2011-05-26 06:27:49,2019-01-03 12:56:56,NULL
NULL,NULL,פיסיקה 5,B2C2B746-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,93,10,2011-05-26 06:27:49,2019-01-03 12:56:56,NULL
NULL,NULL,פיסיקה 5,B2C2B746-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,93,10,2011-05-26 06:27:49,2019-01-03 12:56:56,NULL
NULL,NULL,פיסיקה 5,B2C2B746-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,93,10,2011-05-26 06:27:49,2019-01-03 12:56:56,NULL
NULL,NULL,פיסיקה 5,B2C2B746-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,93,10,2011-05-26 06:27:49,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,תנ"ך 3,00EC817D-6187-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,41,10,2011-05-26 06:29:21,2019-01-03 12:56:56,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,פסיכומטרי,A29C36C3-6187-E011-942D-005056BD3748,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,50,10,2011-05-26 06:31:18,2015-12-10 07:41:32,NULL
NULL,NULL,מכינה מתמטיקה 5,51CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,99,10,2011-05-26 10:25:08,2019-01-03 12:56:57,NULL
NULL,NULL,מכינה מתמטיקה 5,51CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,99,10,2011-05-26 10:25:08,2019-01-03 12:56:57,NULL
NULL,NULL,מכינה מתמטיקה 5,51CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,99,10,2011-05-26 10:25:08,2019-01-03 12:56:57,NULL
NULL,NULL,מכינה מתמטיקה 5,51CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,99,10,2011-05-26 10:25:08,2019-01-03 12:56:57,NULL
NULL,NULL,בחינה בכימיה 5 יח"ל,67CA2D4F-8287-E011-942D-005056BD3748,NULL,NULL,201,20,2011-05-26 10:25:11,2011-10-02 09:05:05,NULL
NULL,NULL,בחינה במתמטיקה 4/5 יח"ל,69CA2D4F-8287-E011-942D-005056BD3748,NULL,NULL,200,20,2011-05-26 10:25:11,2011-10-02 09:05:05,NULL
NULL,NULL,בחינה פסיכומטרי אנגלית,6BCA2D4F-8287-E011-942D-005056BD3748,NULL,NULL,203,20,2011-05-26 10:25:11,2011-10-02 09:05:05,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,מתמטיקה 5,83CA2D4F-8287-E011-942D-005056BD3748,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,12,10,2011-05-26 10:25:11,2019-01-03 12:59:45,NULL
NULL,NULL,GMAT - מילולי,B03CF86D-AB48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,17,10,2014-09-30 14:09:46,2014-11-09 13:48:49,NULL
NULL,NULL,GMAT - מילולי,B03CF86D-AB48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,17,10,2014-09-30 14:09:46,2014-11-09 13:48:49,NULL
NULL,NULL,GMAT - מילולי,B03CF86D-AB48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,17,10,2014-09-30 14:09:46,2014-11-09 13:48:49,NULL
NULL,NULL,GMAT - מילולי,B03CF86D-AB48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,17,10,2014-09-30 14:09:46,2014-11-09 13:48:49,NULL
NULL,NULL,GMAT - מילולי,B03CF86D-AB48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,17,10,2014-09-30 14:09:46,2014-11-09 13:48:49,NULL
NULL,NULL,GMAT - כמותי,62395813-AC48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,16,10,2014-09-30 14:14:23,2014-11-09 13:48:15,NULL
NULL,NULL,GMAT - כמותי,62395813-AC48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,16,10,2014-09-30 14:14:23,2014-11-09 13:48:15,NULL
NULL,NULL,GMAT - כמותי,62395813-AC48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,16,10,2014-09-30 14:14:23,2014-11-09 13:48:15,NULL
NULL,NULL,GMAT - כמותי,62395813-AC48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,16,10,2014-09-30 14:14:23,2014-11-09 13:48:15,NULL
NULL,NULL,GMAT - כמותי,62395813-AC48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,16,10,2014-09-30 14:14:23,2014-11-09 13:48:15,NULL
NULL,NULL,GMAT - כמותי,62395813-AC48-E411-A909-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,16,10,2014-09-30 14:14:23,2014-11-09 13:48:15,NULL
NULL,NULL,מכינה מתמטיקה 4,22FCDB74-D023-E111-AE1B-005056BD5C9D,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,97,10,2011-12-11 08:16:42,2019-01-03 12:56:57,NULL
NULL,NULL,מכינה מתמטיקה 4,22FCDB74-D023-E111-AE1B-005056BD5C9D,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,97,10,2011-12-11 08:16:42,2019-01-03 12:56:57,NULL
NULL,NULL,מכינה מתמטיקה 4,22FCDB74-D023-E111-AE1B-005056BD5C9D,49D69FDB-7B87-E011-942D-005056BD3748,בגרויות,97,10,2011-12-11 08:16:42,2019-01-03 12:56:57,NULL
NULL,NULL,מכינה פסיכומטרי,E617975E-D123-E111-AE1B-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,51,10,2011-12-11 08:23:14,2019-01-03 12:57:14,NULL
NULL,NULL,מכינה פסיכומטרי,E617975E-D123-E111-AE1B-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,51,10,2011-12-11 08:23:14,2019-01-03 12:57:14,NULL
NULL,NULL,מכינה פסיכומטרי,E617975E-D123-E111-AE1B-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,51,10,2011-12-11 08:23:14,2019-01-03 12:57:14,NULL
NULL,NULL,מכינה פסיכומטרי,E617975E-D123-E111-AE1B-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,51,10,2011-12-11 08:23:14,2019-01-03 12:57:14,NULL
NULL,NULL,מכינה פסיכומטרי,E617975E-D123-E111-AE1B-005056BD5C9D,D3197AE8-7B87-E011-942D-005056BD3748,פסיכומטרי,51,10,2011-12-11 08:23:14,2019-01-03 12:57:14,NULL
NULL,NULL,מיי גבע 5 יח' מתמטיקה,9C7E1F52-94D1-EA11-81AC-00505697537D,NULL,NULL,64,10,2020-07-29 12:09:16,2020-07-29 12:16:45,NULL
NULL,NULL,מיי גבע 5 יח' מתמטיקה,9C7E1F52-94D1-EA11-81AC-00505697537D,NULL,NULL,64,10,2020-07-29 12:09:16,2020-07-29 12:16:45,NULL
